Date,Open,High,Low,Close,Volume,shares_outstanding,btc_holdings,btc_price,market_cap,btc_holdings_value,nav_premium,total_debt,leverage_ratio
2023-08-07,37.103001,37.355999,35.770000,37.082001,6963000,14037800.000000,152333.000000,29180.578125,520549709.881592,4445165007.515625,0.117105,2905000000.000000,0.848039
2023-08-08,38.000000,39.599998,37.472000,38.948002,7719000,14037800.000000,152333.000000,29765.492188,546744260.532379,4534266721.398438,0.120581,2905000000.000000,0.841603
2023-08-09,39.597000,39.650002,37.599998,37.784000,5121000,14037800.000000,152333.000000,29561.494141,530404240.769196,4503191086.923828,0.117784,2905000000.000000,0.845606
2023-08-10,38.032001,39.006001,37.201000,37.800999,4114000,14037800.000000,152333.000000,29429.591797,530642859.378815,4483098007.193359,0.118365,2905000000.000000,0.845548
2023-08-11,37.800999,38.799999,37.209999,38.431000,3343000,14037800.000000,152333.000000,29397.714844,539486688.372803,4478242095.292969,0.120468,2905000000.000000,0.843377
2023-08-14,38.157001,39.259998,37.528000,38.882999,3822000,14037800.000000,152333.000000,29408.443359,545831769.260406,4479876402.263672,0.121841,2905000000.000000,0.841826
2023-08-15,38.903999,39.269001,37.583000,37.615002,4184000,14037800.000000,152333.000000,29170.347656,528031870.561981,4443606569.519531,0.118830,2905000000.000000,0.846191
2023-08-16,37.346001,37.728001,36.625999,36.966999,3136000,14037800.000000,152333.000000,28701.779297,518935339.319611,4372228145.630859,0.118689,2905000000.000000,0.848439
2023-08-17,36.160000,36.558998,34.536999,34.679001,8061000,14037800.000000,152333.000000,26664.550781,486816878.195190,4061891014.160156,0.119850,2905000000.000000,0.856473
2023-08-18,33.148998,33.858002,32.229000,32.862000,11012000,14037800.000000,152333.000000,26049.556641,461310176.745605,3968207111.736328,0.116252,2905000000.000000,0.862963
2023-08-21,33.028999,33.698002,32.501999,33.525002,4172000,14037800.000000,152333.000000,26124.140625,470617266.419983,3979568713.828125,0.118258,2905000000.000000,0.860583
2023-08-22,34.147999,34.522999,32.799999,32.951000,3817000,14086600.000000,152333.000000,26031.656250,464167559.609222,3965480291.531250,0.117052,2905000000.000000,0.862231
2023-08-23,33.000000,35.051998,32.750000,34.639999,5206000,14332000.000000,152333.000000,26431.640625,496460471.252441,4026411111.328125,0.123301,2905000000.000000,0.854045
2023-08-24,34.891998,34.950001,33.244999,33.655998,5075000,13633200.000000,152333.000000,26162.373047,458838955.068970,3985392773.349609,0.115130,2905000000.000000,0.863597
2023-08-24,34.891998,34.950001,33.244999,33.655998,5075000,14086600.000000,152333.000000,26162.373047,474098584.666443,3985392773.349609,0.118959,2905000000.000000,0.859697
2023-08-25,33.967999,34.500000,32.903000,33.605000,3664000,14086600.000000,152333.000000,26047.667969,473380186.551666,3967919404.683594,0.119302,2905000000.000000,0.859880
2023-08-28,33.936001,35.037998,33.855000,34.437000,3533000,14086600.000000,152333.000000,26106.150391,485100248.069000,3976828207.455078,0.121982,2905000000.000000,0.856907
2023-08-29,34.223000,38.799000,34.193001,38.152000,15282000,14086600.000000,152333.000000,27727.392578,537431969.218445,4223796893.603516,0.127239,2905000000.000000,0.843880
2023-08-30,37.509998,37.731998,36.759998,37.167999,6051000,14086600.000000,152333.000000,27297.265625,523570738.482666,4158274364.453125,0.125911,2905000000.000000,0.847292
2023-08-31,37.509998,37.567001,35.424000,35.752998,6051000,14086600.000000,152333.000000,25931.472656,503638186.585999,3950219024.144531,0.127496,2905000000.000000,0.852247
2023-09-01,35.754002,36.094002,34.662998,35.147999,4067000,14086600.000000,152333.000000,25800.724609,495115800.034332,3930301781.919922,0.125974,2905000000.000000,0.854383
2023-09-05,35.147999,35.396999,34.458000,34.924999,3007000,14086600.000000,152333.000000,25779.982422,491974494.252777,3927142062.271484,0.125275,2905000000.000000,0.855173
2023-09-06,34.950001,35.900002,34.526001,35.070000,5724000,14086600.000000,152333.000000,25753.236328,494017057.701111,3923067749.572266,0.125926,2905000000.000000,0.854659
2023-09-07,34.650002,35.681999,33.784000,35.306999,4927000,14086600.000000,152333.000000,26240.195312,497355575.022888,3997247672.539062,0.124425,2905000000.000000,0.853820
2023-09-08,35.242001,35.627998,34.700001,35.627998,4593000,14086600.000000,152333.000000,25905.654297,501877361.585999,3946286036.005859,0.127177,2905000000.000000,0.852687
2023-09-11,35.500000,35.660999,33.599998,34.268002,7537000,14086600.000000,152333.000000,25162.654297,482719630.724335,3833102617.005859,0.125934,2905000000.000000,0.857509
2023-09-12,35.500000,36.759998,34.529999,34.776001,7655000,14086600.000000,152333.000000,25833.343750,489875615.356445,3935270753.468750,0.124483,2905000000.000000,0.855701
2023-09-13,34.730000,35.256001,34.060001,34.183998,4786000,14086600.000000,152333.000000,26228.324219,481536307.746887,3995439313.214844,0.120521,2905000000.000000,0.857809
2023-09-14,35.000000,36.199001,34.604000,34.639999,6699000,14086600.000000,152333.000000,26539.673828,487959815.402222,4042868133.259766,0.120696,2905000000.000000,0.856185
2023-09-15,34.639999,34.639999,33.636002,34.077999,4988000,14086600.000000,152333.000000,26608.693359,480043142.333221,4053382085.513672,0.118430,2905000000.000000,0.858187
2023-09-18,35.125000,35.632999,33.898998,34.062000,5781000,14086600.000000,152333.000000,26754.281250,479817773.069000,4075559925.656250,0.117731,2905000000.000000,0.858244
2023-09-19,34.410999,35.020000,33.349998,33.925999,5573000,14086600.000000,152333.000000,27211.117188,477901973.114777,4145151114.523438,0.115292,2905000000.000000,0.858730
2023-09-20,34.349998,34.433998,33.304001,33.347000,3826000,14086600.000000,152333.000000,27132.007812,469745851.919556,4133100146.101562,0.113655,2905000000.000000,0.860806
2023-09-21,32.580002,32.866001,32.159000,32.605999,3656000,14086600.000000,152333.000000,26567.632812,459307665.413666,4047127209.226562,0.113490,2905000000.000000,0.863476
2023-09-22,32.474998,32.813999,32.056999,32.280998,2825000,14086600.000000,152333.000000,26579.568359,454729509.666443,4048945386.888672,0.112308,2905000000.000000,0.864653
2023-09-25,31.950001,32.761002,31.563999,32.759998,3851000,14086600.000000,152333.000000,26298.480469,461476992.356110,4006126425.246094,0.115193,2905000000.000000,0.862920
2023-09-26,32.400002,32.900002,31.716999,31.730000,3857000,14086600.000000,152333.000000,26217.250000,446967811.551666,3993752344.250000,0.111917,2905000000.000000,0.866655
2023-09-27,32.262001,32.689999,31.010000,31.563000,3876000,14086600.000000,152333.000000,26352.716797,444615351.931000,4014388407.818359,0.110755,2905000000.000000,0.867264
2023-09-28,31.980000,33.755001,31.565001,32.891998,6432000,14086600.000000,152333.000000,27021.546875,463336423.126221,4116273300.109375,0.112562,2905000000.000000,0.862444
2023-09-29,33.271999,33.448002,32.490002,32.827999,3920000,14086600.000000,152333.000000,26911.720703,462434892.333221,4099543149.869141,0.112802,2905000000.000000,0.862674
2023-10-02,34.657001,35.284000,32.751999,32.949001,8535000,14086600.000000,158245.000000,27530.785156,464139401.885223,4356609097.050781,0.106537,2905000000.000000,0.862238
2023-10-03,32.389999,32.599998,31.100000,31.132999,6453000,14086600.000000,158245.000000,27429.978516,438558109.632111,4340656950.205078,0.101035,2905000000.000000,0.868835
2023-10-04,31.485001,32.393002,30.711000,32.040001,4938000,14086600.000000,158245.000000,27799.394531,451334676.896667,4399115187.597656,0.102597,2905000000.000000,0.865528
2023-10-05,32.379002,32.799999,31.518000,32.341999,4105000,14086600.000000,158245.000000,27415.912109,455588803.873444,4338431011.748047,0.105012,2905000000.000000,0.864432
2023-10-06,32.000000,34.178001,31.917000,34.063000,4732000,14086600.000000,158245.000000,27946.597656,479831851.931000,4422409346.113281,0.108500,2905000000.000000,0.858241
2023-10-09,33.153000,34.424000,33.143002,34.044998,3807000,14086600.000000,158245.000000,27583.677734,479578271.206665,4364979083.076172,0.109870,2905000000.000000,0.858305
2023-10-10,34.124001,34.646999,33.701000,34.046001,3866000,14086600.000000,158245.000000,27391.019531,479592403.804779,4334491885.722656,0.110646,2905000000.000000,0.858301
2023-10-11,33.860001,34.027000,33.035000,33.460999,3063000,14086600.000000,158245.000000,26873.320312,471351701.965332,4252568572.851562,0.110839,2905000000.000000,0.860396
2023-10-12,33.500000,33.500000,32.085999,32.360001,4451000,14086600.000000,158245.000000,26756.798828,455842384.597778,4234129630.556641,0.107659,2905000000.000000,0.864367
2023-10-13,32.762001,32.762001,31.424999,31.822001,3966000,14086600.000000,158245.000000,26862.375000,448263792.293167,4250836531.875000,0.105453,2905000000.000000,0.866320
2023-10-16,33.799999,35.299999,32.105000,32.580002,12584000,14086600.000000,158245.000000,28519.466797,458941453.793335,4513063023.271484,0.101692,2905000000.000000,0.863570
2023-10-17,32.133999,34.091000,32.133999,33.541000,6151000,14086600.000000,158245.000000,28415.748047,472478655.758667,4496650049.677734,0.105073,2905000000.000000,0.860109
2023-10-18,33.589001,33.826000,32.646000,32.914001,3687000,14086600.000000,158245.000000,28328.341797,463646373.034668,4482818447.646484,0.103427,2905000000.000000,0.862364
2023-10-19,33.071999,34.877998,32.813999,34.235001,5356000,14086600.000000,158245.000000,28719.806641,482254759.597778,4544765801.845703,0.106112,2905000000.000000,0.857627
2023-10-20,35.365002,36.200001,34.421001,34.804001,8764000,13543100.000000,158245.000000,29682.949219,471354063.972473,4697178299.121094,0.100348,2905000000.000000,0.860396
2023-10-20,35.365002,36.200001,34.421001,34.804001,8764000,14086600.000000,158245.000000,29682.949219,490270038.436890,4697178299.121094,0.104375,2905000000.000000,0.855602
2023-10-23,35.535000,38.389999,34.609001,37.749001,12815000,14086600.000000,158245.000000,33086.234375,531755071.138000,5235731158.671875,0.101563,2905000000.000000,0.845274
2023-10-24,40.839001,43.898998,40.126999,42.487000,22467000,14086600.000000,158245.000000,33901.527344,598497367.321777,5364747194.511719,0.111561,2905000000.000000,0.829171
2023-10-25,43.479000,44.949001,42.511002,43.321999,12601000,14086600.000000,158245.000000,34502.820312,610259665.425110,5459898800.351562,0.111771,2905000000.000000,0.826397
2023-10-25,43.479000,44.949001,42.511002,43.321999,12601000,12515800.000000,158245.000000,34502.820312,542209470.030212,5459898800.351562,0.099308,2905000000.000000,0.842711
2023-10-26,42.000000,43.000000,40.623001,41.345001,10069000,12515800.000000,158245.000000,34156.648438,517465766.278076,5405118831.992188,0.095736,2905000000.000000,0.848803
2023-10-27,42.000000,42.146000,39.820000,40.675999,7336000,12515800.000000,158245.000000,33909.800781,509092664.376068,5366056424.628906,0.094873,2905000000.000000,0.850885
2023-10-30,42.299999,43.465000,41.000000,42.021999,8258000,12515800.000000,158245.000000,34502.363281,525938939.579010,5459826477.441406,0.096329,2905000000.000000,0.846707
2023-10-31,41.650002,42.376999,41.005001,42.339001,6154000,12515800.000000,158245.000000,34667.781250,529906464.984894,5486003043.906250,0.096592,2905000000.000000,0.845729
2023-11-01,42.962002,43.000000,41.236000,42.667000,7522000,12515800.000000,158245.000000,35437.253906,534011636.308289,5607768244.394531,0.095227,2905000000.000000,0.844719
2023-11-02,44.048000,45.404999,42.400002,45.362999,11843000,14086600.000000,158245.000000,34938.242188,639010421.183777,5528802134.960938,0.115578,2905000000.000000,0.819693
2023-11-03,44.498001,46.418999,44.139999,45.395000,9453000,14518200.000000,158245.000000,34732.324219,659053695.645905,5496216645.996094,0.119910,2905000000.000000,0.815083
2023-11-06,46.102001,47.299000,45.101002,45.963001,7827000,14518200.000000,158245.000000,35037.371094,667300044.765472,5544488788.730469,0.120354,2905000000.000000,0.813202
2023-11-07,45.400002,47.487000,44.900002,47.355000,7248000,14518200.000000,158245.000000,35443.562500,687509354.354095,5608766547.812500,0.122578,2905000000.000000,0.808627
2023-11-08,46.908001,47.860001,45.848999,47.450001,7894000,14091400.000000,158245.000000,35655.277344,668636940.750885,5642269363.261719,0.118505,2905000000.000000,0.812897
2023-11-09,49.828999,53.521000,48.589001,49.407001,21139000,14518200.000000,158245.000000,36693.125000,717300729.109955,5806503565.625000,0.123534,2905000000.000000,0.801976
2023-11-10,50.400002,51.332001,49.453999,50.917999,9458000,14518200.000000,158245.000000,37313.968750,739237696.966553,5904748984.843750,0.125194,2905000000.000000,0.797149
2023-11-13,50.200001,50.689999,48.676998,50.487999,9251000,14518200.000000,158245.000000,36502.355469,732994866.535950,5776315241.152344,0.126897,2905000000.000000,0.798517
2023-11-14,50.669998,50.699001,46.000000,48.000000,16619000,14518200.000000,158245.000000,35537.640625,696873600.000000,5623653940.703125,0.123918,2905000000.000000,0.806525
2023-11-15,48.633999,50.928001,48.067001,50.595001,14502000,14518200.000000,158245.000000,37880.582031,734548346.722412,5994412703.535156,0.122539,2905000000.000000,0.798176
2023-11-16,49.400002,50.277000,48.297001,48.908001,11464000,14518200.000000,158245.000000,36154.769531,710056139.334869,5721311504.472656,0.124107,2905000000.000000,0.803584
2023-11-17,49.264999,49.591000,48.339001,48.622002,7497000,14518200.000000,158245.000000,36596.683594,705903944.325256,5791242195.292969,0.121892,2905000000.000000,0.804508
2023-11-20,49.201000,51.251999,49.201000,50.853001,10592000,14518200.000000,158245.000000,37476.957031,738294033.904266,5930541065.410156,0.124490,2905000000.000000,0.797355
2023-11-21,49.799000,50.313999,48.452999,49.304001,7956000,14518200.000000,158245.000000,35813.812500,715805345.205688,5667356759.062500,0.126303,2905000000.000000,0.802308
2023-11-22,49.400002,50.944000,48.108002,50.787998,7331000,14518200.000000,158245.000000,37432.339844,737350315.459442,5923480618.574219,0.124479,2905000000.000000,0.797562
2023-11-24,51.000000,52.679001,50.553001,52.023998,9074000,14518200.000000,158245.000000,37720.281250,755294811.545563,5969045906.406250,0.126535,2905000000.000000,0.793652
2023-11-27,50.575001,51.480000,49.529999,49.537998,10555000,14518200.000000,158245.000000,37254.167969,719202565.459442,5895285810.214844,0.121996,2905000000.000000,0.801556
2023-11-28,50.512001,51.527000,49.825001,50.587002,8877000,14518200.000000,158245.000000,37831.085938,734432209.540558,5986580194.179688,0.122680,2905000000.000000,0.798201
2023-11-29,50.798000,51.349998,49.700001,50.709999,6569000,14518200.000000,158245.000000,37858.492188,736217908.708191,5990917096.210938,0.122889,2905000000.000000,0.797810
2023-11-30,49.799999,50.499001,48.730999,49.830002,7405000,14518200.000000,158245.000000,37712.746094,723441932.583618,5967853505.605469,0.121223,2905000000.000000,0.800619
2023-12-01,50.353001,52.980000,50.337002,52.768002,14041000,15636900.000000,158245.000000,38688.750000,825127963.537216,6122301243.750000,0.134774,2905000000.000000,0.778794
2023-12-04,56.700001,57.777000,55.000000,56.321999,17530000,15636900.000000,158245.000000,41980.097656,880701459.848785,6643140553.613281,0.132573,2905000000.000000,0.767361
2023-12-05,56.599998,58.990002,56.338001,57.750000,14468000,15636900.000000,158245.000000,44080.648438,903030975.000000,6975542211.992188,0.129457,2905000000.000000,0.762861
2023-12-06,58.512001,58.654999,56.613998,56.889000,9566000,15636900.000000,158245.000000,43746.445312,889567603.145599,6922656238.476562,0.128501,2905000000.000000,0.765568
2023-12-06,58.512001,58.654999,56.613998,56.889000,9566000,15233400.000000,158245.000000,43746.445312,866612891.670227,6922656238.476562,0.125185,2905000000.000000,0.770228
2023-12-07,55.720001,57.806000,55.209999,57.109001,5736000,15233400.000000,158245.000000,43292.664062,869964258.265686,6850847624.570312,0.126986,2905000000.000000,0.769544
2023-12-08,57.348000,59.938999,57.280998,59.938999,9531000,15233400.000000,158245.000000,44166.601562,913074750.048065,6989143864.257812,0.130642,2905000000.000000,0.760855
2023-12-11,57.410999,57.787998,54.618000,55.580002,13411000,15233400.000000,158245.000000,41243.832031,846672399.893188,6526630199.785156,0.129726,2905000000.000000,0.774321
2023-12-12,56.000000,56.696999,54.901001,55.832001,7119000,15233400.000000,158245.000000,41450.222656,850511199.957275,6559290484.238281,0.129665,2905000000.000000,0.773530
2023-12-13,55.758999,58.599998,55.229000,58.599998,9700000,15233400.000000,158245.000000,42890.742188,892677216.755676,6787245497.460938,0.131523,2905000000.000000,0.764941
2023-12-14,58.799999,59.000000,57.564999,58.237000,9167000,15233400.000000,158245.000000,43023.972656,887147508.361816,6808328552.988281,0.130303,2905000000.000000,0.766057
2023-12-15,57.500000,57.522999,56.465000,57.041000,9880000,15734400.000000,158245.000000,41929.757812,897505916.162109,6635174525.039062,0.135265,2905000000.000000,0.763970
2023-12-18,56.110001,57.900002,55.900002,57.189999,8503000,15734400.000000,158245.000000,42623.539062,899850314.392090,6744961938.945312,0.133411,2905000000.000000,0.763499
2023-12-19,58.349998,59.041000,56.451000,57.130001,8738000,15734400.000000,158245.000000,42270.527344,898906288.806152,6689099599.511719,0.134384,2905000000.000000,0.763689
2023-12-20,58.977001,59.957001,57.209999,57.347000,13785000,15734400.000000,158245.000000,43652.250000,902320638.720703,6907750301.250000,0.130624,2905000000.000000,0.763004
2023-12-21,58.810001,59.132000,57.439999,58.195000,7159000,15734400.000000,158245.000000,43869.152344,915663403.198242,6942074012.636719,0.131901,2905000000.000000,0.760339
2023-12-22,58.195999,62.257999,57.869999,61.924000,12620000,15636900.000000,158245.000000,43997.902344,968299392.259598,6962448056.386719,0.139075,2905000000.000000,0.750007
2023-12-26,60.949001,61.555000,59.648998,60.389000,12047000,15636900.000000,158245.000000,42520.402344,944296753.145599,6728641068.886719,0.140340,2905000000.000000,0.754683
2023-12-27,61.380001,67.382004,61.201000,67.070999,21273000,15636900.000000,158245.000000,43442.855469,1048782506.538391,6874614663.652344,0.152559,2905000000.000000,0.734739
2023-12-28,65.469002,68.934998,65.351997,66.788002,15808000,16713800.000000,158245.000000,42627.855469,1116281308.064270,6745644988.652344,0.165482,2905000000.000000,0.722407
2023-12-29,67.483002,68.000000,61.716999,63.161999,15818000,16713800.000000,158245.000000,42099.402344,1055677014.687347,6662019923.886719,0.158462,2905000000.000000,0.733460
2024-01-02,69.249001,72.777000,68.000000,68.514999,22074000,16713800.000000,189150.000000,44957.968750,1145145996.798706,8503799789.062500,0.134663,2905000000.000000,0.717258
2024-01-03,64.321999,65.855003,62.529999,63.105999,18806000,16713800.000000,189150.000000,42848.175781,1054741045.967865,8104732449.023438,0.130139,2905000000.000000,0.733634
2024-01-04,63.860001,66.800003,62.845001,65.581001,11193000,16713800.000000,189150.000000,44179.921875,1096107739.222717,8356632222.656250,0.131166,2905000000.000000,0.726049
2024-01-05,64.871002,65.403000,63.002998,63.108002,9323000,16713800.000000,189150.000000,44162.691406,1054774518.963623,8353373079.492188,0.126269,2905000000.000000,0.733628
2024-01-05,64.871002,65.403000,63.002998,63.108002,9323000,16098300.000000,189150.000000,44162.691406,1015931543.911743,8353373079.492188,0.121619,2905000000.000000,0.740895
2024-01-08,64.000000,64.688004,58.652000,59.800999,25143000,16098300.000000,189150.000000,46970.503906,962694417.174911,8884470813.867188,0.108357,2905000000.000000,0.751093
2024-01-09,60.000000,60.278000,57.125000,57.729000,14346000,16098300.000000,189150.000000,46139.730469,929338762.173843,8727330018.164062,0.106486,2905000000.000000,0.757627
2024-01-10,56.667999,58.700001,55.383999,56.567001,16409000,16098300.000000,189150.000000,46627.777344,910632557.716370,8819644084.570312,0.103250,2905000000.000000,0.761342
2024-01-11,59.898998,61.099998,53.029999,53.618000,25704000,16098300.000000,189150.000000,46368.585938,863158649.891281,8770618030.078125,0.098415,2905000000.000000,0.770934
2024-01-12,52.501999,52.589001,48.099998,48.553001,27403000,16098300.000000,189150.000000,42853.167969,781620782.498932,8105676721.289062,0.096429,2905000000.000000,0.787984
2024-01-16,47.900002,48.948002,46.700001,48.214001,16453000,16713800.000000,189150.000000,43154.945312,805839164.931488,8162757905.859375,0.098721,2905000000.000000,0.782842
2024-01-16,47.900002,48.948002,46.700001,48.214001,16453000,16714200.000000,189150.000000,43154.945312,805858450.531769,8162757905.859375,0.098724,2905000000.000000,0.782838
2024-01-17,47.423000,49.910000,47.423000,49.900002,9766000,16714200.000000,189150.000000,42742.652344,834038605.503845,8084772690.820312,0.103162,2905000000.000000,0.776938
2024-01-18,50.000000,52.200001,47.785000,48.660000,16605000,16714200.000000,189150.000000,41262.058594,813312969.449615,7804718383.007812,0.104208,2905000000.000000,0.781268
2024-01-19,48.450001,48.720001,46.500000,48.099998,11772000,16714200.000000,189150.000000,41618.406250,803952994.496155,7872121542.187500,0.102127,2905000000.000000,0.783240
2024-01-22,46.799999,48.396000,45.539001,47.019001,11431000,16714200.000000,189150.000000,39507.367188,785884986.632538,7472818503.515625,0.105166,2905000000.000000,0.787074
2024-01-23,45.000000,45.981998,43.874001,45.019001,11716000,17098100.000000,189150.000000,39845.550781,769739381.119156,7536785930.273438,0.102131,2905000000.000000,0.790532
2024-01-24,46.000000,46.200001,44.505001,45.098999,8233000,16713800.000000,189150.000000,40077.074219,753775649.877930,7580578588.476562,0.099435,2905000000.000000,0.793981
2024-01-25,45.231998,46.400002,44.589001,45.778000,6608000,16713800.000000,189150.000000,39933.808594,765124334.359741,7553479895.507812,0.101294,2905000000.000000,0.791526
2024-01-26,47.000000,50.095001,46.474998,49.450001,14660000,16713800.000000,189150.000000,41816.871094,826497422.751617,7909661167.382812,0.104492,2905000000.000000,0.778508
2024-01-29,50.000000,52.497002,49.021000,51.381001,13649000,16713800.000000,189150.000000,43288.246094,858771766.471100,8187971748.632812,0.104882,2905000000.000000,0.771832
2024-01-30,51.698002,52.580002,50.764000,51.951000,7388000,16085700.000000,189150.000000,42952.609375,835668204.136276,8124486063.281250,0.102858,2905000000.000000,0.776599
2024-01-30,51.698002,52.580002,50.764000,51.951000,7388000,16713800.000000,189150.000000,42952.609375,868298627.370453,8124486063.281250,0.106874,2905000000.000000,0.769883
2024-01-31,50.799999,52.789001,49.943001,50.120998,9380000,16530400.000000,189150.000000,42582.605469,828520151.663208,8054499824.414062,0.102864,2905000000.000000,0.778086
2024-02-01,50.180000,51.506001,49.596001,50.348000,6281000,16713800.000000,189150.000000,43075.773438,841506395.259094,8147782545.703125,0.103280,2905000000.000000,0.775389
2024-02-02,49.724998,50.900002,49.099998,50.009998,6098000,16654100.000000,189150.000000,43185.859375,832871513.046646,8168605300.781250,0.101960,2905000000.000000,0.777180
2024-02-02,49.724998,50.900002,49.099998,50.009998,6098000,16713800.000000,189150.000000,43185.859375,835857109.946442,8168605300.781250,0.102326,2905000000.000000,0.776560
2024-02-05,50.200001,50.348000,48.200001,49.060001,8599000,16713800.000000,189150.000000,42658.667969,819979050.952911,8068887046.289062,0.101622,2905000000.000000,0.779870
2024-02-06,49.330002,50.918999,49.312000,49.799999,6899000,16713800.000000,189150.000000,43084.671875,832347227.248383,8149465685.156250,0.102135,2905000000.000000,0.777289
2024-02-07,49.946999,50.862999,46.749001,50.800999,10997000,16713800.000000,189150.000000,44318.222656,849077731.867218,8382791815.429688,0.101288,2905000000.000000,0.773825
2024-02-08,53.000000,58.846001,52.505001,58.780998,22631000,16535600.000000,189150.000000,45301.566406,971979074.331665,8568791285.742188,0.113432,2905000000.000000,0.749295
2024-02-09,62.740002,64.889999,61.411999,64.632004,24685000,16868000.000000,189150.000000,47147.199219,1090212639.831543,8917892732.226562,0.122250,2905000000.000000,0.727120
2024-02-09,62.740002,64.889999,61.411999,64.632004,24685000,14904000.000000,189150.000000,47147.199219,963275384.399414,8917892732.226562,0.108016,2905000000.000000,0.750981
2024-02-12,65.198997,72.527000,65.016998,71.751999,23100000,14904000.000000,189150.000000,49958.222656,1069391791.625977,9449597815.429688,0.113168,2905000000.000000,0.730929
2024-02-13,67.500000,70.122002,65.555000,68.601997,13915000,16868000.000000,189150.000000,49742.441406,1157178491.729736,9408782791.992188,0.122989,2905000000.000000,0.715134
2024-02-14,74.599998,77.484001,73.417000,76.987999,20705000,16868000.000000,189150.000000,51826.695312,1298633566.497803,9803019418.359375,0.132473,2905000000.000000,0.691069
2024-02-15,79.244003,80.678001,70.750999,71.800003,23828000,16868000.000000,189150.000000,51938.554688,1211122451.477051,9824177619.140625,0.123280,2905000000.000000,0.705761
2024-02-16,73.500000,74.000000,68.938004,69.956001,13407000,16868000.000000,189150.000000,52160.203125,1180017829.620361,9866102421.093750,0.119603,2905000000.000000,0.711135
2024-02-20,71.079002,72.197998,67.027000,70.498001,9680000,16868000.000000,189150.000000,52284.875000,1189160282.531738,9889684106.250000,0.120242,2905000000.000000,0.709547
2024-02-21,68.430000,68.538002,66.426003,67.279999,6942000,16968100.000000,189150.000000,51839.179688,1141613747.286987,9805380837.890625,0.116427,2905000000.000000,0.717884
2024-02-22,68.370003,72.324997,67.999001,71.315002,10425000,16968100.000000,189150.000000,51304.972656,1210080092.926025,9704335577.929688,0.124695,2905000000.000000,0.705940
2024-02-23,69.901001,70.429001,67.806000,68.744003,7393000,16968100.000000,189150.000000,50731.949219,1166455122.325134,9595948194.726562,0.121557,2905000000.000000,0.713504
2024-02-26,68.793999,80.995003,68.793999,79.648003,22695000,16968100.000000,189150.000000,54522.402344,1351475273.332977,10312912403.320312,0.131047,2905000000.000000,0.682490
2024-02-27,86.610001,89.000000,84.176003,87.180000,22748000,16968100.000000,189150.000000,57085.371094,1479278963.178253,10797697942.382812,0.136999,2905000000.000000,0.662595
2024-02-28,95.199997,100.888000,91.550003,96.294998,48388000,16968100.000000,189150.000000,62504.789062,1633943158.430481,11822780851.171875,0.138203,2905000000.000000,0.640017
2024-02-29,99.900002,104.000000,96.043999,102.283997,35206000,16968100.000000,189150.000000,61198.382812,1735565082.403564,11575674108.984375,0.149932,2905000000.000000,0.626001
2024-03-01,99.599998,108.000000,99.199997,107.939003,26964000,16968100.000000,189150.000000,62440.632812,1831519796.646881,11810645696.484375,0.155074,2905000000.000000,0.613320
2024-03-04,120.000000,135.990997,119.000999,133.401001,54250000,16967200.000000,189150.000000,68330.414062,2263441463.769531,12924697819.921875,0.175125,2905000000.000000,0.562065
2024-03-05,124.418999,133.779007,103.505997,105.100998,57366000,16968100.000000,189150.000000,63801.199219,1783364242.887878,12067996832.226562,0.147776,2905000000.000000,0.619619
2024-03-05,124.418999,133.779007,103.505997,105.100998,57366000,15004100.000000,189150.000000,63801.199219,1576945882.963562,12067996832.226562,0.130672,2905000000.000000,0.648156
2024-03-06,114.000000,128.554993,113.110001,124.621002,36940000,15004100.000000,189150.000000,66106.804688,1869825979.067993,12504102106.640625,0.149537,2905000000.000000,0.608399
2024-03-07,128.498001,132.104004,122.500000,130.001999,21677000,15004100.000000,189150.000000,66925.484375,1950562991.716003,12658955369.531250,0.154086,2905000000.000000,0.598283
2024-03-08,132.804001,145.173004,128.365997,142.559006,37418000,16968100.000000,189150.000000,68300.093750,2418955465.251160,12918962732.812500,0.187241,3705000000.000000,0.605001
2024-03-11,155.000000,165.705994,147.735001,148.423004,41024000,16968100.000000,205000.000000,72123.906250,2518456376.724243,14785400781.250000,0.170334,3705000000.000000,0.595328
2024-03-12,154.399994,159.496994,143.800003,159.335007,35489000,16968100.000000,205000.000000,71481.289062,2703612327.421570,14653664257.812500,0.184501,3705000000.000000,0.578128
2024-03-12,154.399994,159.496994,143.800003,159.335007,35489000,16263600.000000,205000.000000,71481.289062,2591360815.191650,14653664257.812500,0.176840,3705000000.000000,0.588435
2024-03-13,166.000000,177.399994,162.000000,176.615005,37759000,16263600.000000,205000.000000,73083.500000,2872395803.338623,14982117500.000000,0.191722,3705000000.000000,0.563293
2024-03-14,170.800995,174.600006,155.076996,167.684998,49868000,16263600.000000,205000.000000,71396.593750,2727161726.293945,14636301718.750000,0.186329,3705000000.000000,0.576012
2024-03-15,160.001007,181.500000,157.000000,178.235992,44750000,16263600.000000,205000.000000,69403.773438,2898758886.511230,14227773554.687500,0.203739,3705000000.000000,0.561044
2024-03-18,171.845001,173.490005,144.501007,150.276001,45111000,16263600.000000,205000.000000,67548.593750,2444028769.482422,13847461718.750000,0.176497,3705000000.000000,0.602534
2024-03-19,132.606995,145.000000,123.012001,141.750000,44644000,16263600.000000,205000.000000,61912.773438,2305365300.000000,12692118554.687500,0.181638,3705000000.000000,0.616435
